,postcode,state,lat,long
2449,2408,NSW,-29.035918,150.435032
2450,2408,NSW,-29.035918,150.435032
2451,2408,NSW,-29.11854168,150.5199163
2452,2409,NSW,-28.707837,150.185847
2453,2409,NSW,-28.76070035,150.5515363
2454,2410,NSW,-28.70513532,150.6884812
2455,2410,NSW,-28.901048,150.742604
2456,2411,NSW,-29.131193,150.307886
2457,2415,NSW,-32.306267,151.888327
2458,2415,NSW,-32.306267,151.888327
2459,2415,NSW,-32.306267,151.888327
2460,2415,NSW,-32.16526685,151.7445251
2461,2415,NSW,-32.306267,151.888327
2462,2420,NSW,-32.239696,151.685456
2463,2420,NSW,-32.239696,151.685456
2464,2420,NSW,-32.239696,151.685456
2465,2420,NSW,-32.239696,151.685456
2466,2420,NSW,-32.239696,151.685456
2467,2420,NSW,-32.239696,151.685456
2468,2420,NSW,-32.239696,151.685456
2469,2420,NSW,-32.239696,151.685456
2470,2420,NSW,-32.239696,151.685456
2471,2420,NSW,-32.239696,151.685456
2472,2420,NSW,-32.239696,151.685456
2473,2420,NSW,-32.239696,151.685456
2474,2420,NSW,-32.41767413,151.6835195
2475,2420,NSW,-32.239696,151.685456
2476,2420,NSW,-32.239696,151.685456
2477,2420,NSW,-32.239696,151.685456
2478,2420,NSW,-32.239696,151.685456
2479,2420,NSW,-32.239696,151.685456
2480,2420,NSW,-32.239696,151.685456
2481,2420,NSW,-32.37931999,151.8123007
2482,2420,NSW,-32.38124101,151.6912683
2483,2420,NSW,-32.42249509,151.7323463
2484,2420,NSW,-32.239696,151.685456
2485,2420,NSW,-32.239696,151.685456
2486,2420,NSW,-32.239696,151.685456
2487,2420,NSW,-32.45449922,151.6709688
2488,2420,NSW,-32.239696,151.685456
2489,2420,NSW,-32.45415227,151.7352991
2490,2421,NSW,-32.601853,151.543017
2491,2421,NSW,-32.601853,151.543017
2492,2421,NSW,-32.46923642,151.4940695
2493,2421,NSW,-32.601853,151.543017
2494,2421,NSW,-32.601853,151.543017
2495,2421,NSW,-32.601853,151.543017
2496,2421,NSW,-32.601853,151.543017
2497,2421,NSW,-32.58240999,151.5127294
2498,2422,NSW,-31.973082,151.865806
2499,2422,NSW,-31.973082,151.865806
2500,2422,NSW,-31.973082,151.865806
2501,2422,NSW,-31.973082,151.865806
2502,2422,NSW,-31.70736492,151.9042773
2503,2422,NSW,-31.973082,151.865806
2504,2422,NSW,-31.973082,151.865806
2505,2422,NSW,-31.973082,151.865806
2506,2422,NSW,-31.973082,151.865806
2507,2422,NSW,-31.973082,151.865806
2508,2422,NSW,-31.973082,151.865806
2509,2422,NSW,-31.973082,151.865806
2510,2422,NSW,-31.973082,151.865806
2511,2422,NSW,-31.85785497,152.0057689
2512,2422,NSW,-31.973082,151.865806
2513,2422,NSW,-31.973082,151.865806
2514,2422,NSW,-31.973082,151.865806
2515,2422,NSW,-31.973082,151.865806
2516,2422,NSW,-31.973082,151.865806
2517,2422,NSW,-31.973082,151.865806
2518,2422,NSW,-31.973082,151.865806
2519,2422,NSW,-31.973082,151.865806
2520,2422,NSW,-31.973082,151.865806
2521,2422,NSW,-31.973082,151.865806
2522,2422,NSW,-31.973082,151.865806
2523,2422,NSW,-31.973082,151.865806
2524,2422,NSW,-31.973082,151.865806
2525,2422,NSW,-31.973082,151.865806
2526,2422,NSW,-31.973082,151.865806
2527,2422,NSW,-31.973082,151.865806
2528,2422,NSW,-32.06617564,151.6196186
2529,2422,NSW,-31.973082,151.865806
2530,2422,NSW,-31.973082,151.865806
2531,2422,NSW,-31.64114923,151.8000688
2532,2422,NSW,-31.973082,151.865806
2533,2422,NSW,-31.68852751,151.572082
2534,2422,NSW,-31.973082,151.865806
2535,2422,NSW,-31.973082,151.865806
2536,2422,NSW,-31.973082,151.865806
2537,2422,NSW,-31.973082,151.865806
2538,2422,NSW,-31.973082,151.865806
2539,2422,NSW,-31.973082,151.865806
2540,2422,NSW,-31.973082,151.865806
2541,2422,NSW,-31.973082,151.865806
2542,2422,NSW,-32.22050122,152.0443123
2543,2422,NSW,-31.973082,151.865806
2544,2422,NSW,-31.973082,151.865806
2545,2422,NSW,-31.973082,151.865806
2546,2422,NSW,-31.973082,151.865806
2547,2422,NSW,-31.973082,151.865806
2548,2422,NSW,-31.973082,151.865806
2549,2422,NSW,-31.973082,151.865806
2550,2422,NSW,-31.973082,151.865806
2551,2422,NSW,-31.973082,151.865806
2552,2422,NSW,-31.973082,151.865806
2553,2423,NSW,-32.364861,152.270901
2554,2423,NSW,-32.364861,152.270901
2555,2423,NSW,-32.364861,152.270901
2556,2423,NSW,-32.364861,152.270901
2557,2423,NSW,-32.364861,152.270901
2558,2423,NSW,-32.364861,152.270901
2559,2423,NSW,-32.364861,152.270901
2560,2423,NSW,-32.364861,152.270901
2561,2423,NSW,-32.50359189,152.3387837
2562,2423,NSW,-32.43663026,152.3595903
2563,2423,NSW,-32.364861,152.270901
2564,2423,NSW,-32.364861,152.270901
2565,2423,NSW,-32.364861,152.270901
2566,2423,NSW,-32.364861,152.270901
2567,2423,NSW,-32.45109008,152.32089
2568,2423,NSW,-32.364861,152.270901
2569,2423,NSW,-32.364861,152.270901
2570,2423,NSW,-32.364861,152.270901
2571,2423,NSW,-32.364861,152.270901
2572,2423,NSW,-32.364861,152.270901
2573,2423,NSW,-32.4396064,152.4779446
2574,2424,NSW,-31.6402,151.964845
2575,2424,NSW,-31.56699059,152.1167381
2576,2424,NSW,-31.6402,151.964845
2577,2424,NSW,-31.6402,151.964845
2578,2424,NSW,-31.6402,151.964845
2579,2424,NSW,-31.6402,151.964845
2580,2424,NSW,-31.81134946,152.1403477
2581,2424,NSW,-31.6402,151.964845
2582,2424,NSW,-31.6402,151.964845
2583,2424,NSW,-31.6402,151.964845
2584,2424,NSW,-31.6402,151.964845
2585,2424,NSW,-31.6402,151.964845
2586,2425,NSW,-32.417598,152.002451
2587,2425,NSW,-32.417598,152.002451
2588,2425,NSW,-32.417598,152.002451
2589,2425,NSW,-32.417598,152.002451
2590,2425,NSW,-32.417598,152.002451
2591,2425,NSW,-32.417598,152.002451
2592,2426,NSW,-31.817926,152.595335
2593,2426,NSW,-31.817926,152.595335
2594,2426,NSW,-31.817926,152.595335
2595,2427,NSW,-31.842318,152.686583
2596,2427,NSW,-31.842318,152.686583
2597,2428,NSW,-32.196739,152.454216
2598,2428,NSW,-32.196739,152.454216
2599,2428,NSW,-32.196739,152.454216
2600,2428,NSW,-32.196739,152.454216
2601,2428,NSW,-32.196739,152.454216
2602,2428,NSW,-32.196739,152.454216
2603,2428,NSW,-32.196739,152.454216
2604,2428,NSW,-32.196739,152.454216
2605,2428,NSW,-32.196739,152.454216
2606,2428,NSW,-32.196739,152.454216
2607,2428,NSW,-32.196739,152.454216
2608,2428,NSW,-32.196739,152.454216
2609,2428,NSW,-32.196739,152.454216
2610,2428,NSW,-32.2197804,152.4166347
2611,2428,NSW,-32.196739,152.454216
2612,2428,NSW,-32.196739,152.454216
2613,2428,NSW,-32.196739,152.454216
2614,2428,NSW,-32.196739,152.454216
2615,2428,NSW,-32.3182948,152.4392095
2616,2428,NSW,-32.2526026,152.4900719
2617,2428,NSW,-32.196739,152.454216
2618,2429,NSW,-31.770375,152.292395
2619,2429,NSW,-31.770375,152.292395
2620,2429,NSW,-31.770375,152.292395
2621,2429,NSW,-31.770375,152.292395
2622,2429,NSW,-31.770375,152.292395
2623,2429,NSW,-31.770375,152.292395
2624,2429,NSW,-31.770375,152.292395
2625,2429,NSW,-31.770375,152.292395
2626,2429,NSW,-31.770375,152.292395
2627,2429,NSW,-31.770375,152.292395
2628,2429,NSW,-31.770375,152.292395
2629,2429,NSW,-31.86662911,152.2985498
2630,2429,NSW,-31.770375,152.292395
2631,2429,NSW,-31.770375,152.292395
2632,2429,NSW,-31.770375,152.292395
2633,2429,NSW,-31.770375,152.292395
2634,2429,NSW,-31.770375,152.292395
2635,2429,NSW,-31.7591426,151.9926691
2636,2429,NSW,-31.770375,152.292395
2637,2429,NSW,-31.770375,152.292395
2638,2429,NSW,-31.770375,152.292395
2639,2429,NSW,-31.770375,152.292395
2640,2429,NSW,-31.770375,152.292395
2641,2429,NSW,-31.770375,152.292395
2642,2429,NSW,-31.770375,152.292395
2643,2429,NSW,-31.770375,152.292395
2644,2429,NSW,-31.770375,152.292395
2645,2429,NSW,-31.770375,152.292395
2646,2429,NSW,-31.770375,152.292395
2647,2429,NSW,-31.770375,152.292395
2648,2429,NSW,-31.770375,152.292395
2649,2429,NSW,-31.770375,152.292395
2650,2429,NSW,-31.770375,152.292395
2651,2429,NSW,-31.770375,152.292395
2652,2430,NSW,-31.899311,152.503209
2653,2430,NSW,-31.899311,152.503209
2654,2430,NSW,-31.899311,152.503209
2655,2430,NSW,-31.899311,152.503209
2656,2430,NSW,-31.94592129,152.5901573
2657,2430,NSW,-31.899311,152.503209
2658,2430,NSW,-31.899311,152.503209
2659,2430,NSW,-31.899311,152.503209
2660,2430,NSW,-31.899311,152.503209
2661,2430,NSW,-31.899311,152.503209
2662,2430,NSW,-31.899311,152.503209
2663,2430,NSW,-31.899311,152.503209
2664,2430,NSW,-31.899311,152.503209
2665,2430,NSW,-31.899311,152.503209
2666,2430,NSW,-31.78951,148.80671
2667,2430,NSW,-31.899311,152.503209
2668,2430,NSW,-31.899311,152.503209
2669,2430,NSW,-31.899311,152.503209
2670,2430,NSW,-31.899311,152.503209
2671,2430,NSW,-31.899311,152.503209
2672,2430,NSW,-31.899311,152.503209
2673,2430,NSW,-31.899311,152.503209
2674,2430,NSW,-31.74718966,152.5759597
2675,2430,NSW,-31.899311,152.503209
2676,2430,NSW,-31.899311,152.503209
2677,2430,NSW,-31.899311,152.503209
2678,2430,NSW,-31.899311,152.503209
2679,2430,NSW,-31.899311,152.503209
2680,2430,NSW,-31.899311,152.503209
2681,2430,NSW,-31.899311,152.503209
2682,2430,NSW,-31.899311,152.503209
2683,2430,NSW,-31.899311,152.503209
2684,2430,NSW,-31.899311,152.503209
2685,2430,NSW,-31.899311,152.503209
2686,2430,NSW,-31.899311,152.503209
2687,2430,NSW,-31.899311,152.503209
2688,2430,NSW,-31.899311,152.503209
2689,2430,NSW,-31.8895,152.444
2690,2430,NSW,-31.899311,152.503209
2691,2430,NSW,-31.899311,152.503209
2692,2430,NSW,-31.899311,152.503209
2693,2430,NSW,-31.899311,152.503209
2694,2430,NSW,-31.899311,152.503209
2695,2431,NSW,-30.925233,153.053789
2696,2431,NSW,-30.925233,153.053789
2697,2431,NSW,-30.925233,153.053789
2698,2439,NSW,-31.654722,152.652155
2699,2439,NSW,-31.654722,152.652155
2700,2439,NSW,-31.59173211,152.7541001
2701,2439,NSW,-31.55982444,152.7185318
2702,2439,NSW,-31.654722,152.652155
2703,2439,NSW,-31.654722,152.652155
2704,2439,NSW,-31.654722,152.652155
2705,2439,NSW,-31.654722,152.652155
2706,2439,NSW,-31.654722,152.652155
2707,2439,NSW,-31.654722,152.652155
2708,2439,NSW,-31.654722,152.652155
2709,2439,NSW,-31.654722,152.652155
2710,2440,NSW,-30.375791,153.019648
2711,2440,NSW,-30.375791,153.019648
2712,2440,NSW,-30.375791,153.019648
2713,2440,NSW,-30.375791,153.019648
2714,2440,NSW,-30.375791,153.019648
2715,2440,NSW,-30.375791,153.019648
2716,2440,NSW,-30.375791,153.019648
2717,2440,NSW,-30.375791,153.019648
2718,2440,NSW,-30.375791,153.019648
2719,2440,NSW,-30.375791,153.019648
2720,2440,NSW,-30.375791,153.019648
2721,2440,NSW,-30.375791,153.019648
2722,2440,NSW,-30.375791,153.019648
2723,2440,NSW,-30.375791,153.019648
2724,2440,NSW,-30.375791,153.019648
2725,2440,NSW,-30.375791,153.019648
2726,2440,NSW,-30.375791,153.019648
2727,2440,NSW,-30.375791,153.019648
2728,2440,NSW,-30.375791,153.019648
2729,2440,NSW,-31.04846286,152.8052748
2730,2440,NSW,-30.375791,153.019648
2731,2440,NSW,-30.375791,153.019648
2732,2440,NSW,-30.375791,153.019648
2733,2440,NSW,-30.375791,153.019648
2734,2440,NSW,-30.375791,153.019648
2735,2440,NSW,-30.375791,153.019648
2736,2440,NSW,-30.375791,153.019648
2737,2440,NSW,-30.375791,153.019648
2738,2440,NSW,-30.375791,153.019648
2739,2440,NSW,-30.375791,153.019648
2740,2440,NSW,-30.375791,153.019648
2741,2440,NSW,-30.375791,153.019648
2742,2440,NSW,-30.375791,153.019648
2743,2440,NSW,-30.375791,153.019648
2744,2440,NSW,-30.375791,153.019648
2745,2440,NSW,-30.375791,153.019648
2746,2440,NSW,-30.375791,153.019648
2747,2440,NSW,-30.375791,153.019648
2748,2440,NSW,-30.375791,153.019648
2749,2440,NSW,-30.375791,153.019648
2750,2440,NSW,-30.375791,153.019648
2751,2440,NSW,-30.375791,153.019648
2752,2440,NSW,-30.375791,153.019648
2753,2440,NSW,-30.375791,153.019648
2754,2440,NSW,-30.375791,153.019648
2755,2440,NSW,-30.375791,153.019648
2756,2440,NSW,-30.375791,153.019648
2757,2440,NSW,-30.375791,153.019648
2758,2440,NSW,-30.375791,153.019648
2759,2440,NSW,-30.375791,153.019648
2760,2441,NSW,-30.81816175,152.7955009
2761,2441,NSW,-30.816097,152.831369
2762,2441,NSW,-30.816097,152.831369
2763,2441,NSW,-30.816097,152.831369
2764,2441,NSW,-30.816097,152.831369
2765,2441,NSW,-30.816097,152.831369
2766,2441,NSW,-30.816097,152.831369
2767,2441,NSW,-30.816097,152.831369
2768,2441,NSW,-30.816097,152.831369
2769,2441,NSW,-30.816097,152.831369
2770,2441,NSW,-30.816097,152.831369
2771,2441,NSW,-30.816097,152.831369
2772,2441,NSW,-30.816097,152.831369
2773,2441,NSW,-31.17140281,152.5761086
2774,2441,NSW,-30.816097,152.831369
2775,2441,NSW,-30.816097,152.831369
2776,2441,NSW,-30.816097,152.831369
2777,2441,NSW,-31.23432458,152.5216493
2778,2441,NSW,-30.816097,152.831369
2779,2441,NSW,-31.18951315,152.679974
2780,2441,NSW,-30.816097,152.831369
2781,2441,NSW,-30.816097,152.831369
2782,2441,NSW,-30.816097,152.831369
2783,2441,NSW,-30.816097,152.831369
2784,2441,NSW,-30.816097,152.831369
2785,2441,NSW,-30.816097,152.831369
2786,2442,NSW,-31.4352,152.917
2787,2442,NSW,-31.4352,152.917
2788,2442,NSW,-31.4352,152.917
2789,2443,NSW,-31.725436,152.747152
2790,2443,NSW,-31.725436,152.747152
2791,2443,NSW,-31.725436,152.747152
2792,2443,NSW,-31.8004,152.731
2793,2443,NSW,-31.725436,152.747152
2794,2443,NSW,-31.725436,152.747152
2795,2443,NSW,-31.725436,152.747152
2796,2443,NSW,-31.725436,152.747152
2797,2443,NSW,-31.725436,152.747152
2798,2443,NSW,-31.725436,152.747152
2799,2443,NSW,-31.725436,152.747152
2800,2443,NSW,-31.725436,152.747152
2801,2443,NSW,-31.725436,152.747152
2802,2443,NSW,-31.725436,152.747152
2803,2443,NSW,-31.725436,152.747152
2804,2443,NSW,-31.725436,152.747152
2805,2443,NSW,-31.725436,152.747152
2806,2443,NSW,-31.725436,152.747152
2807,2443,NSW,-31.725436,152.747152
2808,2443,NSW,-31.725436,152.747152
2809,2444,NSW,-31.439614,152.87253
2810,2444,NSW,-31.439614,152.87253
2811,2444,NSW,-31.439614,152.87253
2812,2444,NSW,-31.439614,152.87253
2813,2444,NSW,-31.439614,152.87253
2814,2444,NSW,-31.439614,152.87253
2815,2444,NSW,-31.439614,152.87253
2816,2444,NSW,-31.439614,152.87253
2817,2444,NSW,-31.439614,152.87253
2818,2444,NSW,-31.439614,152.87253
2819,2444,NSW,-31.439614,152.87253
2820,2444,NSW,-31.439614,152.87253
2821,2445,NSW,-31.583037,152.820899
2822,2445,NSW,-31.583037,152.820899
2823,2445,NSW,-31.59057995,152.7845573
2824,2445,NSW,-31.583037,152.820899
2825,2446,NSW,-31.387394,152.466916
2826,2446,NSW,-31.51174447,152.6671555
2827,2446,NSW,-31.19475731,152.4528856
2828,2446,NSW,-31.387394,152.466916
2829,2446,NSW,-31.387394,152.466916
2830,2446,NSW,-31.387394,152.466916
2831,2446,NSW,-31.387394,152.466916
2832,2446,NSW,-31.387394,152.466916
2833,2446,NSW,-31.387394,152.466916
2834,2446,NSW,-31.387394,152.466916
2835,2446,NSW,-31.4588198,152.2477197
2836,2446,NSW,-31.387394,152.466916
2837,2446,NSW,-31.387394,152.466916
2838,2446,NSW,-31.387394,152.466916
2839,2446,NSW,-31.387394,152.466916
2840,2446,NSW,-31.387394,152.466916
2841,2446,NSW,-31.387394,152.466916
2842,2446,NSW,-31.387394,152.466916
2843,2446,NSW,-31.387394,152.466916
2844,2446,NSW,-31.387394,152.466916
2845,2446,NSW,-31.387394,152.466916
2846,2446,NSW,-31.49239677,152.756541
2847,2446,NSW,-31.387394,152.466916
2848,2446,NSW,-31.387394,152.466916
2849,2446,NSW,-31.387394,152.466916
2850,2446,NSW,-31.387394,152.466916
2851,2446,NSW,-31.387394,152.466916
2852,2446,NSW,-31.36589017,152.1980539
2853,2446,NSW,-31.387394,152.466916
2854,2446,NSW,-31.387394,152.466916
2855,2446,NSW,-31.387394,152.466916
2856,2446,NSW,-31.387394,152.466916
2857,2446,NSW,-31.387394,152.466916
2858,2446,NSW,-31.387394,152.466916
2859,2446,NSW,-31.387394,152.466916
2860,2446,NSW,-31.387394,152.466916
2861,2446,NSW,-31.387394,152.466916
2862,2446,NSW,-31.387394,152.466916
2863,2446,NSW,-31.25014561,152.2114518
2864,2446,NSW,-31.387394,152.466916
2865,2446,NSW,-31.387394,152.466916
2866,2447,NSW,-30.82662169,152.7145508
2867,2447,NSW,-30.77067,152.751629
2868,2447,NSW,-30.77067,152.751629
2869,2447,NSW,-30.68211559,152.8841903
2870,2447,NSW,-30.77067,152.751629
2871,2447,NSW,-30.77067,152.751629
2872,2447,NSW,-30.77067,152.751629
2873,2447,NSW,-30.77067,152.751629
2874,2447,NSW,-30.6895366,152.9436257
2875,2447,NSW,-30.77067,152.751629
2876,2447,NSW,-30.77067,152.751629
2877,2447,NSW,-30.77067,152.751629
2878,2447,NSW,-30.77067,152.751629
2879,2447,NSW,-30.77067,152.751629
2880,2447,NSW,-30.77067,152.751629
2881,2447,NSW,-30.77067,152.751629
2882,2447,NSW,-30.77067,152.751629
2883,2447,NSW,-30.77067,152.751629
2884,2447,NSW,-30.77067,152.751629
2885,2448,NSW,-30.604667,152.956681
2886,2448,NSW,-30.604667,152.956681
2887,2448,NSW,-30.604667,152.956681
2888,2448,NSW,-30.604667,152.956681
2889,2448,NSW,-30.604667,152.956681
2890,2449,NSW,-30.62816,152.737629
2891,2449,NSW,-30.62816,152.737629
2892,2449,NSW,-30.65151528,152.6981682
2893,2449,NSW,-30.62816,152.737629
2894,2449,NSW,-30.62816,152.737629
2895,2449,NSW,-30.55291965,152.526823
2896,2449,NSW,-30.62816,152.737629
2897,2449,NSW,-30.62816,152.737629
2898,2449,NSW,-30.62816,152.737629
2899,2450,NSW,-30.097726,152.658268
2900,2450,NSW,-30.37491129,153.0171326
2901,2450,NSW,-30.097726,152.658268
2902,2450,NSW,-30.097726,152.658268
2903,2450,NSW,-30.097726,152.658268
2904,2450,NSW,-30.2986,153.109
2905,2450,NSW,-30.097726,152.658268
2906,2450,NSW,-30.097726,152.658268
2907,2450,NSW,-30.097726,152.658268
2908,2450,NSW,-30.097726,152.658268
2909,2450,NSW,-30.097726,152.658268
2910,2450,NSW,-30.097726,152.658268
2911,2450,NSW,-30.097726,152.658268
2912,2450,NSW,-30.097726,152.658268
2913,2450,NSW,-30.097726,152.658268
2914,2450,NSW,-30.097726,152.658268
2915,2450,NSW,-30.097726,152.658268
2916,2450,NSW,-30.097726,152.658268
2917,2450,NSW,-30.097726,152.658268
2918,2450,NSW,-30.03087806,153.0454187
2919,2450,NSW,-30.097726,152.658268
2920,2450,NSW,-30.097726,152.658268
2921,2452,NSW,-30.357168,153.08188
2922,2452,NSW,-30.357168,153.08188
2923,2452,NSW,-30.357168,153.08188
2924,2452,NSW,-30.357168,153.08188
2925,2453,NSW,-30.36840993,152.6703126
2926,2453,NSW,-30.329085,152.621062
2927,2453,NSW,-30.329085,152.621062
2928,2453,NSW,-30.329085,152.621062
2929,2453,NSW,-30.22840035,152.7837915
2930,2453,NSW,-30.329085,152.621062
2931,2453,NSW,-30.329085,152.621062
2932,2453,NSW,-30.329085,152.621062
2933,2453,NSW,-30.37553037,152.7309701
2934,2453,NSW,-30.329085,152.621062
2935,2453,NSW,-30.329085,152.621062
2936,2453,NSW,-30.329085,152.621062
2937,2453,NSW,-30.329085,152.621062
2938,2453,NSW,-30.329085,152.621062
2939,2453,NSW,-30.329085,152.621062
2940,2453,NSW,-30.329085,152.621062
2941,2453,NSW,-30.329085,152.621062
2942,2453,NSW,-30.14016881,152.4164012
2943,2453,NSW,-30.329085,152.621062
2944,2453,NSW,-30.329085,152.621062
2945,2453,NSW,-30.22185073,152.6416587
2946,2453,NSW,-30.22185073,152.6416587
2947,2453,NSW,-30.329085,152.621062
2948,2453,NSW,-30.35583078,152.8193932
2949,2453,NSW,-30.26706706,152.6807697
2950,2453,NSW,-30.261156,152.7239732
2951,2453,NSW,-30.329085,152.621062
2952,2453,NSW,-30.14637427,152.7468709
2953,2454,NSW,-30.459807,152.840266
2954,2454,NSW,-30.459807,152.840266
2955,2454,NSW,-30.46794079,152.4954151
2956,2454,NSW,-30.459807,152.840266
2957,2454,NSW,-30.459807,152.840266
2958,2454,NSW,-30.459807,152.840266
2959,2454,NSW,-30.459807,152.840266
2960,2454,NSW,-30.459807,152.840266
2961,2454,NSW,-30.459807,152.840266
2962,2454,NSW,-30.459807,152.840266
2963,2454,NSW,-30.459807,152.840266
2964,2454,NSW,-30.459807,152.840266
2965,2454,NSW,-30.459807,152.840266
2966,2454,NSW,-30.459807,152.840266
2967,2454,NSW,-30.459807,152.840266
2968,2454,NSW,-30.459807,152.840266
2969,2454,NSW,-30.52546537,152.8626791
2970,2454,NSW,-30.459807,152.840266
2971,2454,NSW,-30.459807,152.840266
2972,2454,NSW,-30.459807,152.840266
2973,2454,NSW,-30.459807,152.840266
2974,2455,NSW,-30.529366,152.96348
2975,2455,NSW,-30.529366,152.96348
2976,2456,NSW,-30.073663,153.143409
2977,2456,NSW,-30.073663,153.143409
2978,2456,NSW,-30.073663,153.143409
2979,2456,NSW,-29.98905156,153.1435857
2980,2456,NSW,-30.073663,153.143409
2981,2456,NSW,-30.073663,153.143409
2982,2456,NSW,-30.073663,153.143409
2983,2456,NSW,-30.073663,153.143409
2984,2456,NSW,-30.073663,153.143409
2985,2456,NSW,-30.073663,153.143409
2986,2456,NSW,-30.073663,153.143409
2987,2460,NSW,-29.320772,153.271074
2988,2460,NSW,-29.37235419,152.9337745
2989,2460,NSW,-29.320772,153.271074
2990,2460,NSW,-29.320772,153.271074
2991,2460,NSW,-29.320772,153.271074
2992,2460,NSW,-29.320772,153.271074
2993,2460,NSW,-29.320772,153.271074
2994,2460,NSW,-29.320772,153.271074
2995,2460,NSW,-29.320772,153.271074
2996,2460,NSW,-29.320772,153.271074
2997,2460,NSW,-29.320772,153.271074
2998,2460,NSW,-29.320772,153.271074
2999,2460,NSW,-29.320772,153.271074
3000,2460,NSW,-29.320772,153.271074
3001,2460,NSW,-29.320772,153.271074
3002,2460,NSW,-29.320772,153.271074
3003,2460,NSW,-29.320772,153.271074
3004,2460,NSW,-29.6529587,152.9042877
3005,2460,NSW,-29.320772,153.271074
3006,2460,NSW,-29.97432556,152.4286001
3007,2460,NSW,-29.320772,153.271074
3008,2460,NSW,-29.320772,153.271074
3009,2460,NSW,-29.320772,153.271074
3010,2460,NSW,-29.320772,153.271074
3011,2460,NSW,-29.320772,153.271074
3012,2460,NSW,-29.320772,153.271074
3013,2460,NSW,-29.320772,153.271074
3014,2460,NSW,-29.320772,153.271074
3015,2460,NSW,-29.320772,153.271074
3016,2460,NSW,-29.320772,153.271074
3017,2460,NSW,-29.320772,153.271074
3018,2460,NSW,-29.16162008,152.6683015
3019,2460,NSW,-29.320772,153.271074
3020,2460,NSW,-29.320772,153.271074
3021,2460,NSW,-29.320772,153.271074
3022,2460,NSW,-29.320772,153.271074
3023,2460,NSW,-29.320772,153.271074
3024,2460,NSW,-29.320772,153.271074
3025,2460,NSW,-29.320772,153.271074
3026,2460,NSW,-29.320772,153.271074
3027,2460,NSW,-29.320772,153.271074
3028,2460,NSW,-29.320772,153.271074
3029,2460,NSW,-29.320772,153.271074
3030,2460,NSW,-29.320772,153.271074
3031,2460,NSW,-29.320772,153.271074
3032,2460,NSW,-29.320772,153.271074
3033,2460,NSW,-29.320772,153.271074
3034,2460,NSW,-29.320772,153.271074
3035,2460,NSW,-29.320772,153.271074
3036,2460,NSW,-29.320772,153.271074
3037,2460,NSW,-29.320772,153.271074
3038,2460,NSW,-29.320772,153.271074
3039,2460,NSW,-29.320772,153.271074
3040,2460,NSW,-29.320772,153.271074
3041,2460,NSW,-29.59259196,152.9719541
3042,2460,NSW,-29.320772,153.271074
3043,2460,NSW,-29.320772,153.271074
3044,2460,NSW,-29.320772,153.271074
3045,2460,NSW,-29.320772,153.271074
3046,2460,NSW,-29.320772,153.271074
3047,2460,NSW,-29.320772,153.271074
3048,2460,NSW,-29.320772,153.271074
3049,2460,NSW,-29.320772,153.271074
3050,2460,NSW,-29.320772,153.271074
3051,2460,NSW,-29.320772,153.271074
3052,2460,NSW,-29.320772,153.271074
3053,2460,NSW,-29.320772,153.271074
3054,2460,NSW,-29.320772,153.271074
3055,2460,NSW,-29.320772,153.271074
3056,2460,NSW,-29.320772,153.271074
3057,2460,NSW,-29.320772,153.271074
3058,2460,NSW,-29.320772,153.271074
3059,2460,NSW,-29.320772,153.271074
3060,2460,NSW,-29.320772,153.271074
3061,2460,NSW,-29.320772,153.271074
3062,2460,NSW,-29.320772,153.271074
3063,2460,NSW,-29.50466146,152.7265162
3064,2460,NSW,-29.320772,153.271074
3065,2460,NSW,-29.320772,153.271074
3066,2460,NSW,-29.71470149,152.8987118
3067,2460,NSW,-29.320772,153.271074
3068,2460,NSW,-29.320772,153.271074
3069,2460,NSW,-29.320772,153.271074
3070,2460,NSW,-29.320772,153.271074
3071,2460,NSW,-29.320772,153.271074
3072,2460,NSW,-29.320772,153.271074
3073,2460,NSW,-29.320772,153.271074
3074,2460,NSW,-29.320772,153.271074
3075,2460,NSW,-29.320772,153.271074
3076,2460,NSW,-29.320772,153.271074
3077,2460,NSW,-29.29582566,152.3812776
3078,2460,NSW,-29.320772,153.271074
3079,2460,NSW,-29.320772,153.271074
3080,2460,NSW,-29.320772,153.271074
3081,2460,NSW,-29.320772,153.271074
3082,2460,NSW,-29.320772,153.271074
3083,2460,NSW,-29.320772,153.271074
3084,2462,NSW,-29.829194,153.187047
3085,2462,NSW,-29.829194,153.187047
3086,2462,NSW,-29.829194,153.187047
3087,2462,NSW,-29.829194,153.187047
3088,2462,NSW,-29.829194,153.187047
3089,2462,NSW,-29.829194,153.187047
3090,2462,NSW,-29.829194,153.187047
3091,2462,NSW,-29.829194,153.187047
3092,2462,NSW,-29.829194,153.187047
3093,2462,NSW,-29.829194,153.187047
3094,2462,NSW,-29.829194,153.187047
3095,2462,NSW,-29.829194,153.187047
3096,2463,NSW,-29.36691,153.104789
3097,2463,NSW,-29.36691,153.104789
3098,2463,NSW,-29.42423996,153.2036054
3099,2463,NSW,-29.36691,153.104789
3100,2463,NSW,-29.36691,153.104789
3101,2463,NSW,-29.36691,153.104789
3102,2463,NSW,-29.36691,153.104789
3103,2463,NSW,-29.36691,153.104789
3104,2463,NSW,-29.36691,153.104789
3105,2463,NSW,-29.36691,153.104789
3106,2463,NSW,-29.36691,153.104789
3107,2463,NSW,-29.36691,153.104789
